File	ID	parentID	status	scientificName	authorship	rank	link
NameUsage_cites3.csv	100707	x3F	accepted	Conophytum depressum	Lavis	species	https://www.speciesplus.net/species#/taxon_concepts/100707/legal
NameUsage_cites3.csv	100708	x3F	accepted	Conophytum devium	G.D.Rowley	species	https://www.speciesplus.net/species#/taxon_concepts/100708/legal
NameUsage_cites3.csv	100709	x3F	accepted	Conophytum ectypum	N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100709/legal
NameUsage_cites3.csv	100710	x3F	accepted	Conophytum ernstii	S.A.Hammer	species	https://www.speciesplus.net/species#/taxon_concepts/100710/legal
NameUsage_cites3.csv	100711	x3F	accepted	Conophytum fibuliforme	(Haw.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100711/legal
NameUsage_cites3.csv	100712	x3F	accepted	Conophytum ficiforme	(Haw.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100712/legal
NameUsage_cites3.csv	100713	x3F	accepted	Conophytum flavum	N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100713/legal
NameUsage_cites3.csv	100714	x3F	accepted	Conophytum francoiseae	(S.A.Hammer) S.A.Hammer	species	https://www.speciesplus.net/species#/taxon_concepts/100714/legal
NameUsage_cites3.csv	100715	x3F	accepted	Conophytum fraternum	(N.E.Br.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100715/legal
NameUsage_cites3.csv	100716	x3F	accepted	Conophytum friedrichiae	(Dinter) Schwantes	species	https://www.speciesplus.net/species#/taxon_concepts/100716/legal
NameUsage_cites3.csv	100717	x3F	accepted	Conophytum frutescens	Schwantes	species	https://www.speciesplus.net/species#/taxon_concepts/100717/legal
NameUsage_cites3.csv	100718	x3F	accepted	Conophytum fulleri	L.Bolus	species	https://www.speciesplus.net/species#/taxon_concepts/100718/legal
NameUsage_cites3.csv	100719	x3F	accepted	Conophytum globosum	(N.E.Br.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100719/legal
NameUsage_cites3.csv	100720	x3F	accepted	Conophytum halenbergense	(Dinter & Schwantes) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100720/legal
NameUsage_cites3.csv	100721	x3F	accepted	Conophytum hammeri	G.Will. & H.C.Kenn.	species	https://www.speciesplus.net/species#/taxon_concepts/100721/legal
NameUsage_cites3.csv	100722	x3F	accepted	Conophytum hanae	Pavelka	species	https://www.speciesplus.net/species#/taxon_concepts/100722/legal
NameUsage_cites3.csv	100723	x3F	accepted	Conophytum herreanthus	S.A.Hammer	species	https://www.speciesplus.net/species#/taxon_concepts/100723/legal
NameUsage_cites3.csv	100724	x3F	accepted	Conophytum hians	N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100724/legal
NameUsage_cites3.csv	100725	x3F	accepted	Conophytum hyracis	S.A.Hammer	species	https://www.speciesplus.net/species#/taxon_concepts/100725/legal
NameUsage_cites3.csv	100726	x3F	accepted	Conophytum irmae	S.A.Hammer & Barnhill	species	https://www.speciesplus.net/species#/taxon_concepts/100726/legal
NameUsage_cites3.csv	100727	x3F	accepted	Conophytum jarmilae	Halda	species	https://www.speciesplus.net/species#/taxon_concepts/100727/legal
NameUsage_cites3.csv	100736	x3F	accepted	Conophytum joubertii	Lavis	species	https://www.speciesplus.net/species#/taxon_concepts/100736/legal
NameUsage_cites3.csv	100737	x3F	accepted	Conophytum jucundum	(N.E.Br.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100737/legal
NameUsage_cites3.csv	100738	x3F	accepted	Conophytum khamiesbergense	(L.Bolus) Schwantes	species	https://www.speciesplus.net/species#/taxon_concepts/100738/legal
NameUsage_cites3.csv	100739	x3F	accepted	Conophytum klinghardtense	Rawé	species	https://www.speciesplus.net/species#/taxon_concepts/100739/legal
NameUsage_cites3.csv	100740	x3F	accepted	Conophytum limpidum	S.A.Hammer	species	https://www.speciesplus.net/species#/taxon_concepts/100740/legal
NameUsage_cites3.csv	100741	x3F	accepted	Conophytum lithopsoides	L.Bolus	species	https://www.speciesplus.net/species#/taxon_concepts/100741/legal
NameUsage_cites3.csv	100742	x3F	accepted	Conophytum loescheanum	Tischer	species	https://www.speciesplus.net/species#/taxon_concepts/100742/legal
NameUsage_cites3.csv	100743	x3F	accepted	Conophytum longibracteatum	L.Bolus	species	https://www.speciesplus.net/species#/taxon_concepts/100743/legal
NameUsage_cites3.csv	100744	x3F	accepted	Conophytum longum	N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100744/legal
NameUsage_cites3.csv	100745	x3F	accepted	Conophytum luckhoffii	Lavis	species	https://www.speciesplus.net/species#/taxon_concepts/100745/legal
NameUsage_cites3.csv	100746	x3F	accepted	Conophytum lydiae	(H.Jacobsen) G.D.Rowley	species	https://www.speciesplus.net/species#/taxon_concepts/100746/legal
NameUsage_cites3.csv	100747	x3F	accepted	Conophytum marginatum	Lavis	species	https://www.speciesplus.net/species#/taxon_concepts/100747/legal
NameUsage_cites3.csv	100748	x3F	accepted	Conophytum maughanii	N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100748/legal
NameUsage_cites3.csv	100749	x3F	accepted	Conophytum meyeri	N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100749/legal
NameUsage_cites3.csv	100750	x3F	accepted	Conophytum minimum	(Haw.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100750/legal
NameUsage_cites3.csv	100751	x3F	accepted	Conophytum minusculum	(N.E.Br.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100751/legal
NameUsage_cites3.csv	100752	x3F	accepted	Conophytum minutum	(Haw.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100752/legal
NameUsage_cites3.csv	100753	x3F	accepted	Conophytum mirabile	A.R.Mitch. & S.A.Hammer	species	https://www.speciesplus.net/species#/taxon_concepts/100753/legal
NameUsage_cites3.csv	100754	x3F	accepted	Conophytum obcordellum	(Haw.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100754/legal
NameUsage_cites3.csv	100755	x3F	accepted	Conophytum obscurum	N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100755/legal
NameUsage_cites3.csv	100756	x3F	accepted	Conophytum pageae	(N.E.Br.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100756/legal
NameUsage_cites3.csv	100757	x3F	accepted	Conophytum pellucidum	Schwantes	species	https://www.speciesplus.net/species#/taxon_concepts/100757/legal
NameUsage_cites3.csv	100758	x3F	accepted	Conophytum phoeniceum	S.A.Hammer	species	https://www.speciesplus.net/species#/taxon_concepts/100758/legal
NameUsage_cites3.csv	100759	x3F	accepted	Conophytum piluliforme	(N.E.Br.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100759/legal
NameUsage_cites3.csv	100760	x3F	accepted	Conophytum pium	S.A.Hammer	species	https://www.speciesplus.net/species#/taxon_concepts/100760/legal
NameUsage_cites3.csv	100761	x3F	accepted	Conophytum praesectum	N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100761/legal
NameUsage_cites3.csv	100762	x3F	accepted	Conophytum pubescens	(Tischer) G.D.Rowley	species	https://www.speciesplus.net/species#/taxon_concepts/100762/legal
NameUsage_cites3.csv	100763	x3F	accepted	Conophytum pubicalyx	Lavis	species	https://www.speciesplus.net/species#/taxon_concepts/100763/legal
NameUsage_cites3.csv	100764	x3F	accepted	Conophytum quaesitum	(N.E.Br.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100764/legal
NameUsage_cites3.csv	100765	x3F	accepted	Conophytum ratum	S.A.Hammer	species	https://www.speciesplus.net/species#/taxon_concepts/100765/legal
NameUsage_cites3.csv	100766	x3F	accepted	Conophytum reconditum	A.R.Mitch.	species	https://www.speciesplus.net/species#/taxon_concepts/100766/legal
NameUsage_cites3.csv	100767	x3F	accepted	Conophytum regale	Lavis	species	https://www.speciesplus.net/species#/taxon_concepts/100767/legal
NameUsage_cites3.csv	100768	x3F	accepted	Conophytum ricardianum	Losch & Tischler	species	https://www.speciesplus.net/species#/taxon_concepts/100768/legal
NameUsage_cites3.csv	100769	x3F	accepted	Conophytum roodiae	N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100769/legal
NameUsage_cites3.csv	100770	x3F	accepted	Conophytum rubrolineatum	Rawé	species	https://www.speciesplus.net/species#/taxon_concepts/100770/legal
NameUsage_cites3.csv	100771	x3F	accepted	Conophytum rugosum	S.A.Hammer	species	https://www.speciesplus.net/species#/taxon_concepts/100771/legal
NameUsage_cites3.csv	100772	x3F	accepted	Conophytum saxetanum	(N.E.Br.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100772/legal
NameUsage_cites3.csv	100773	x3F	accepted	Conophytum schlechteri	Schwantes	species	https://www.speciesplus.net/species#/taxon_concepts/100773/legal
NameUsage_cites3.csv	100774	x3F	accepted	Conophytum semivestitum	L.Bolus	species	https://www.speciesplus.net/species#/taxon_concepts/100774/legal
NameUsage_cites3.csv	100775	x3F	accepted	Conophytum smaleorum	Rodgerson & A.J.Young	species	https://www.speciesplus.net/species#/taxon_concepts/100775/legal
NameUsage_cites3.csv	100776	x3F	accepted	Conophytum smorenskaduense	de Boer	species	https://www.speciesplus.net/species#/taxon_concepts/100776/legal
NameUsage_cites3.csv	100777	x3F	accepted	Conophytum stephanii	Schwantes	species	https://www.speciesplus.net/species#/taxon_concepts/100777/legal
NameUsage_cites3.csv	100778	x3F	accepted	Conophytum stevens-jonesianum	L.Bolus	species	https://www.speciesplus.net/species#/taxon_concepts/100778/legal
NameUsage_cites3.csv	100779	x3F	accepted	Conophytum subfenestratum	Schwantes	species	https://www.speciesplus.net/species#/taxon_concepts/100779/legal
NameUsage_cites3.csv	100780	x3F	accepted	Conophytum subterraneum	Smale & T.Jacobs	species	https://www.speciesplus.net/species#/taxon_concepts/100780/legal
NameUsage_cites3.csv	100781	x3F	accepted	Conophytum swanepoelianum	Rawé	species	https://www.speciesplus.net/species#/taxon_concepts/100781/legal
NameUsage_cites3.csv	100782	x3F	accepted	Conophytum tantillum	N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100782/legal
NameUsage_cites3.csv	100783	x3F	accepted	Conophytum taylorianum	(Dinter & Schwantes) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100783/legal
NameUsage_cites3.csv	100784	x3F	accepted	Conophytum truncatum	(Thunb.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100784/legal
NameUsage_cites3.csv	100785	x3F	accepted	Conophytum turrigerum	(N.E.Br.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100785/legal
NameUsage_cites3.csv	100786	x3F	accepted	Conophytum uviforme	(Haw.) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100786/legal
NameUsage_cites3.csv	100787	x3F	accepted	Conophytum vanheerdei	Tischer	species	https://www.speciesplus.net/species#/taxon_concepts/100787/legal
NameUsage_cites3.csv	100788	x3F	accepted	Conophytum velutinum	Schwantes	species	https://www.speciesplus.net/species#/taxon_concepts/100788/legal
NameUsage_cites3.csv	100789	x3F	accepted	Conophytum verrucosum	(Lavis) G.D.Rowley	species	https://www.speciesplus.net/species#/taxon_concepts/100789/legal
NameUsage_cites3.csv	100790	x3F	accepted	Conophytum violaciflorum	Schick & Tischer	species	https://www.speciesplus.net/species#/taxon_concepts/100790/legal
NameUsage_cites3.csv	100791	x3F	accepted	Conophytum wettsteinii	(A.Berger) N.E.Br.	species	https://www.speciesplus.net/species#/taxon_concepts/100791/legal
NameUsage_cites3.csv	100792	x3F	accepted	Conophytum youngii	Rodgerson	species	https://www.speciesplus.net/species#/taxon_concepts/100792/legal
NameUsage_cites3.csv	100793	x3F	accepted	Conophytum cupreiflorum	Tischer	species	https://www.speciesplus.net/species#/taxon_concepts/100793/legal
NameUsage_cites3.csv	100794	x3F	accepted	Conophytum marnierianum	Tischer & H.Jacobsen	species	https://www.speciesplus.net/species#/taxon_concepts/100794/legal
NameUsage_cites3.csv	100797	x9M	accepted	Crassothonna clavifolia	(Marloth) B.Nord.	species	https://www.speciesplus.net/species#/taxon_concepts/100797/legal
NameUsage_cites3.csv	10088	x55	accepted	Colophon eastmani	Barnard, 1932	species	https://www.speciesplus.net/species#/taxon_concepts/10088/legal
NameUsage_cites3.csv	101112	x55	accepted	Colophon deschodti	Jacobs, Scholtz & Strümpher, 2015	species	https://www.speciesplus.net/species#/taxon_concepts/101112/legal
NameUsage_cites3.csv	101113	x55	accepted	Colophon switalae	Jacobs, Scholtz & Strümpher, 2015	species	https://www.speciesplus.net/species#/taxon_concepts/101113/legal
NameUsage_cites3.csv	101114	x55	accepted	Colophon struempheri	Jacobs, Scholtz & Strümpher, 2015	species	https://www.speciesplus.net/species#/taxon_concepts/101114/legal
NameUsage_cites3.csv	101267	x55	accepted	Colophon nagaii	Mizukami, 1996	species	https://www.speciesplus.net/species#/taxon_concepts/101267/legal
NameUsage_cites3.csv	101305	xHT	accepted	Papilio phorbanta	Linnaeus, 1771	species	https://www.speciesplus.net/species#/taxon_concepts/101305/legal
NameUsage_cites3.csv	10223	xFF	accepted	Civettictis civetta	(Schreber, 1776)	species	https://www.speciesplus.net/species#/taxon_concepts/10223/legal
NameUsage_cites3.csv	10235	xDQ	accepted	Hoplodactylus duvaucelii	(Duméril & Bibron, 1836)	species	https://www.speciesplus.net/species#/taxon_concepts/10235/legal
NameUsage_cites3.csv	10277	xBN	accepted	Herpestes edwardsi	(E. Geoffroy Saint-Hilaire, 1818)	species	https://www.speciesplus.net/species#/taxon_concepts/10277/legal
NameUsage_cites3.csv	10284	xCK	accepted	Serinus serinus	(Linnaeus, 1766)	species	https://www.speciesplus.net/species#/taxon_concepts/10284/legal
NameUsage_cites3.csv	102991	xFP	accepted	Daboia palaestinae	(Werner, 1938)	species	https://www.speciesplus.net/species#/taxon_concepts/102991/legal
NameUsage_cites3.csv	103129	x6L	accepted	Pleurocorallium elatius	Ridley, 1882	species	https://www.speciesplus.net/species#/taxon_concepts/103129/legal
NameUsage_cites3.csv	103131	x6L	accepted	Pleurocorallium konojoi	Kishinouye, 1903	species	https://www.speciesplus.net/species#/taxon_concepts/103131/legal
NameUsage_cites3.csv	103132	x6L	accepted	Pleurocorallium secundum	Dana, 1846	species	https://www.speciesplus.net/species#/taxon_concepts/103132/legal
NameUsage_cites3.csv	10356	xF9	accepted	Arctictis binturong	(Raffles, 1821)	species	https://www.speciesplus.net/species#/taxon_concepts/10356/legal
NameUsage_cites3.csv	10359	x5C	accepted	Pauxi pauxi	(Linnaeus, 1766)	species	https://www.speciesplus.net/species#/taxon_concepts/10359/legal
NameUsage_cites3.csv	10393	xLV	accepted	Terpsiphone bourbonnensis	(Müller, 1776)	species	https://www.speciesplus.net/species#/taxon_concepts/10393/legal
NameUsage_cites3.csv	10450	xMH	accepted	Selenidera maculirostris	(Lichtenstein, 1823)	species	https://www.speciesplus.net/species#/taxon_concepts/10450/legal
NameUsage_cites3.csv	104641	x8S	accepted	Ailuronyx seychellensis	(Duméril & Bibron, 1836)	species	https://www.speciesplus.net/species#/taxon_concepts/104641/legal
NameUsage_cites3.csv	104642	x8S	accepted	Ailuronyx tachyscopaeus	Gerlach & Canning, 1996	species	https://www.speciesplus.net/species#/taxon_concepts/104642/legal
NameUsage_cites3.csv	104643	x8S	accepted	Ailuronyx trachygaster	(Duméril, 1851)	species	https://www.speciesplus.net/species#/taxon_concepts/104643/legal
NameUsage_cites3.csv	10490	x7P	accepted	Graptemys geographica	(LeSueur, 1817)	species	https://www.speciesplus.net/species#/taxon_concepts/10490/legal
NameUsage_cites3.csv	104998	x5K	accepted	Gallotia atlantica	(Peters & Doria, 1882)	species	https://www.speciesplus.net/species#/taxon_concepts/104998/legal
NameUsage_cites3.csv	104999	x5K	accepted	Gallotia bravoana	Hutterer, 1985	species	https://www.speciesplus.net/species#/taxon_concepts/104999/legal
NameUsage_cites3.csv	105000	x5K	accepted	Gallotia caesaris	(Lehrs, 1914)	species	https://www.speciesplus.net/species#/taxon_concepts/105000/legal
NameUsage_cites3.csv	105001	x5K	accepted	Gallotia galloti	(Oudart, 1839)	species	https://www.speciesplus.net/species#/taxon_concepts/105001/legal
NameUsage_cites3.csv	105002	x5K	accepted	Gallotia intermedia	Barbadillo, Lacoba, Pérez-Mellado, Sancho & López-Jurado, 1999	species	https://www.speciesplus.net/species#/taxon_concepts/105002/legal
NameUsage_cites3.csv	105003	x5K	accepted	Gallotia stehlini	(Schenkel, 1901)	species	https://www.speciesplus.net/species#/taxon_concepts/105003/legal
NameUsage_cites3.csv	105344	x7F	accepted	Potamotrygon garmani	Fontenelle & Carvalho, 2017	species	https://www.speciesplus.net/species#/taxon_concepts/105344/legal
NameUsage_cites3.csv	105345	x7F	accepted	Potamotrygon adamastor	Fontenelle & Carvalho, 2017	species	https://www.speciesplus.net/species#/taxon_concepts/105345/legal
NameUsage_cites3.csv	105346	x7F	accepted	Potamotrygon amazona	Fontenelle & Carvalho, 2017	species	https://www.speciesplus.net/species#/taxon_concepts/105346/legal
NameUsage_cites3.csv	10553	xBJ	accepted	Dendrocygna autumnalis	(Linnaeus, 1758)	species	https://www.speciesplus.net/species#/taxon_concepts/10553/legal
NameUsage_cites3.csv	10593	x55	accepted	Colophon whitei	Barnard, 1932	species	https://www.speciesplus.net/species#/taxon_concepts/10593/legal
NameUsage_cites3.csv	10694	xKK	accepted	Loxia curvirostra	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/10694/legal
NameUsage_cites3.csv	10866	xJQ	accepted	Mustela altaica	Pallas, 1811	species	https://www.speciesplus.net/species#/taxon_concepts/10866/legal
NameUsage_cites3.csv	10869	xDN	accepted	Calyptocephalella gayi	(Duméril & Bibron, 1841)	species	https://www.speciesplus.net/species#/taxon_concepts/10869/legal
NameUsage_cites3.csv	10927	xKF	accepted	Carduelis spinus	(Linnaeus, 1758)	species	https://www.speciesplus.net/species#/taxon_concepts/10927/legal
NameUsage_cites3.csv	11150	xBN	accepted	Herpestes urva	(Hodgson, 1836)	species	https://www.speciesplus.net/species#/taxon_concepts/11150/legal
NameUsage_cites3.csv	11224	x5R	accepted	Platyrrhinus lineatus	(É. Geoffroy, 1810)	species	https://www.speciesplus.net/species#/taxon_concepts/11224/legal
NameUsage_cites3.csv	11288	x8Q	accepted	Viverra zibetha	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/11288/legal
NameUsage_cites3.csv	12161	xNV	accepted	Agrias amydon boliviensis		subspecies	https://www.speciesplus.net/species#/taxon_concepts/12161/legal
NameUsage_cites3.csv	12172	xJQ	accepted	Mustela erminea ferghanae	(Thomas, 1895)	subspecies	https://www.speciesplus.net/species#/taxon_concepts/12172/legal
NameUsage_cites3.csv	12174	x99	accepted	Vulpes vulpes pusilla	Blyth, 1854	subspecies	https://www.speciesplus.net/species#/taxon_concepts/12174/legal
NameUsage_cites3.csv	12177	x99	accepted	Vulpes vulpes montana	Pearson, 1836	subspecies	https://www.speciesplus.net/species#/taxon_concepts/12177/legal
NameUsage_cites3.csv	12195	xBN	accepted	Herpestes javanicus auropunctatus	(Hodgson, 1836)	subspecies	https://www.speciesplus.net/species#/taxon_concepts/12195/legal
NameUsage_cites3.csv	12217	xFR	accepted	Mazama temama cerasina	Hollister, 1914	subspecies	https://www.speciesplus.net/species#/taxon_concepts/12217/legal
NameUsage_cites3.csv	12245	x99	accepted	Vulpes vulpes griffithi	Blyth, 1854	subspecies	https://www.speciesplus.net/species#/taxon_concepts/12245/legal
NameUsage_cites3.csv	12253	xJ4	accepted	Nasua nasua solitaria	Schinz, 1821	subspecies	https://www.speciesplus.net/species#/taxon_concepts/12253/legal
NameUsage_cites3.csv	12265	x4S	accepted	Martes foina intermedia	Severtzov, 1873	subspecies	https://www.speciesplus.net/species#/taxon_concepts/12265/legal
NameUsage_cites3.csv	12327	x6Q	accepted	Cervus elaphus barbarus	Bennett, 1833	subspecies	https://www.speciesplus.net/species#/taxon_concepts/12327/legal
NameUsage_cites3.csv	12333	xN8	accepted	Odocoileus virginianus mayensis		subspecies	https://www.speciesplus.net/species#/taxon_concepts/12333/legal
NameUsage_cites3.csv	12336	xK5	accepted	Morpho godartii lachaumei		subspecies	https://www.speciesplus.net/species#/taxon_concepts/12336/legal
NameUsage_cites3.csv	12339	xF7	accepted	Prepona praeneste buckleyana		subspecies	https://www.speciesplus.net/species#/taxon_concepts/12339/legal
NameUsage_cites3.csv	13888	xN4	accepted	Lodoicea maldivica	(J. Gmelin) Pers.	species	https://www.speciesplus.net/species#/taxon_concepts/13888/legal
NameUsage_cites3.csv	18210	xCF	accepted	Pinus koraiensis	Sieber & Zucc.	species	https://www.speciesplus.net/species#/taxon_concepts/18210/legal
NameUsage_cites3.csv	18269	xCP	accepted	Gnetum montanum	Markgraf	species	https://www.speciesplus.net/species#/taxon_concepts/18269/legal
NameUsage_cites3.csv	18543	x42	accepted	Adenia spinosa	Burtt Davy	species	https://www.speciesplus.net/species#/taxon_concepts/18543/legal
NameUsage_cites3.csv	19760	xJ	accepted	Othonna cacalioides	L.f.	species	https://www.speciesplus.net/species#/taxon_concepts/19760/legal
NameUsage_cites3.csv	21243	x82	accepted	Meconopsis regia	G. Taylor	species	https://www.speciesplus.net/species#/taxon_concepts/21243/legal
NameUsage_cites3.csv	21337	x9T	accepted	Tetracentron sinense	Oliver	species	https://www.speciesplus.net/species#/taxon_concepts/21337/legal
NameUsage_cites3.csv	24239	xJ	accepted	Othonna retrorsa	DC.	species	https://www.speciesplus.net/species#/taxon_concepts/24239/legal
NameUsage_cites3.csv	26151	xJ	accepted	Othonna euphorbioides	Hutchinson	species	https://www.speciesplus.net/species#/taxon_concepts/26151/legal
NameUsage_cites3.csv	27490	xK3	accepted	Podocarpus neriifolius	D.Don in Lambert	species	https://www.speciesplus.net/species#/taxon_concepts/27490/legal
NameUsage_cites3.csv	28080	xJ	accepted	Othonna armiana	Van Jaarsv.	species	https://www.speciesplus.net/species#/taxon_concepts/28080/legal
NameUsage_cites3.csv	29641	xJX	accepted	Magnolia liliifera var. obovata	(Korth.) Govaerts	variety	https://www.speciesplus.net/species#/taxon_concepts/29641/legal
NameUsage_cites3.csv	3096	xJQ	accepted	Mustela kathiah	Hodgson, 1835	species	https://www.speciesplus.net/species#/taxon_concepts/3096/legal
NameUsage_cites3.csv	3161	x55	accepted	Colophon cameroni	Barnard, 1929	species	https://www.speciesplus.net/species#/taxon_concepts/3161/legal
NameUsage_cites3.csv	3199	x7P	accepted	Graptemys pseudogeographica	(Gray, 1831)	species	https://www.speciesplus.net/species#/taxon_concepts/3199/legal
NameUsage_cites3.csv	3218	xMF	accepted	Axis porcinus	(Zimmermann, 1780)	species	https://www.speciesplus.net/species#/taxon_concepts/3218/legal
NameUsage_cites3.csv	3270	xJ8	accepted	Meleagris ocellata	Cuvier, 1820	species	https://www.speciesplus.net/species#/taxon_concepts/3270/legal
NameUsage_cites3.csv	3318	xL6	accepted	Burhinus bistriatus	(Wagler, 1829)	species	https://www.speciesplus.net/species#/taxon_concepts/3318/legal
NameUsage_cites3.csv	3361	xNJ	accepted	Emys orbicularis	(Linnaeus, 1758)	species	https://www.speciesplus.net/species#/taxon_concepts/3361/legal
NameUsage_cites3.csv	3474	xDQ	accepted	Hoplodactylus delcourti	Bauer & Russell, 1986	species	https://www.speciesplus.net/species#/taxon_concepts/3474/legal
NameUsage_cites3.csv	3507	xHF	accepted	Sarcoramphus papa	(Linnaeus, 1758)	species	https://www.speciesplus.net/species#/taxon_concepts/3507/legal
NameUsage_cites3.csv	36391	xC7	accepted	Micrurus ruatanus	(Günther, 1895)	species	https://www.speciesplus.net/species#/taxon_concepts/36391/legal
NameUsage_cites3.csv	3685	x8Q	accepted	Viverra civettina	Blyth, 1862	species	https://www.speciesplus.net/species#/taxon_concepts/3685/legal
NameUsage_cites3.csv	3745	xNG	accepted	Penelopina nigra	(Fraser, 1852)	species	https://www.speciesplus.net/species#/taxon_concepts/3745/legal
NameUsage_cites3.csv	3747	x7R	accepted	Crax daubentoni	Gray, 1867	species	https://www.speciesplus.net/species#/taxon_concepts/3747/legal
NameUsage_cites3.csv	3839	xNX	accepted	Lophura leucomelanos	(Latham, 1790)	species	https://www.speciesplus.net/species#/taxon_concepts/3839/legal
NameUsage_cites3.csv	3868	x75	accepted	Atretium schistosum	(Daudin, 1803)	species	https://www.speciesplus.net/species#/taxon_concepts/3868/legal
NameUsage_cites3.csv	4177	xLZ	accepted	Cerberus rynchops	(Schneider, 1799)	species	https://www.speciesplus.net/species#/taxon_concepts/4177/legal
NameUsage_cites3.csv	4209	xKW	accepted	Tamandua mexicana	(Saussure, 1860)	species	https://www.speciesplus.net/species#/taxon_concepts/4209/legal
NameUsage_cites3.csv	4262	xKY	accepted	Penelope purpurascens	Wagler, 1830	species	https://www.speciesplus.net/species#/taxon_concepts/4262/legal
NameUsage_cites3.csv	4277	xKF	accepted	Carduelis carduelis	(Linnaeus, 1758)	species	https://www.speciesplus.net/species#/taxon_concepts/4277/legal
NameUsage_cites3.csv	4282	xBX	accepted	Paradoxurus hermaphroditus	(Pallas, 1777)	species	https://www.speciesplus.net/species#/taxon_concepts/4282/legal
NameUsage_cites3.csv	4357	x8D	accepted	Xenochrophis piscator	Schneider, 1799	species	https://www.speciesplus.net/species#/taxon_concepts/4357/legal
NameUsage_cites3.csv	4524	x7R	accepted	Crax rubra	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/4524/legal
NameUsage_cites3.csv	4546	x55	accepted	Colophon cassoni	Barnard, 1932	species	https://www.speciesplus.net/species#/taxon_concepts/4546/legal
NameUsage_cites3.csv	4625	x55	accepted	Colophon endroedyi	Bartolozzi, 2005	species	https://www.speciesplus.net/species#/taxon_concepts/4625/legal
NameUsage_cites3.csv	4655	xBS	accepted	Paguma larvata	(C. E. H. Smith, 1827)	species	https://www.speciesplus.net/species#/taxon_concepts/4655/legal
NameUsage_cites3.csv	4693	xMT	accepted	Dasyprocta punctata	Gray, 1842	species	https://www.speciesplus.net/species#/taxon_concepts/4693/legal
NameUsage_cites3.csv	4880	x55	accepted	Colophon neli	Barnard, 1932	species	https://www.speciesplus.net/species#/taxon_concepts/4880/legal
NameUsage_cites3.csv	4985	xC3	accepted	Antilope cervicapra	(Linnaeus, 1758)	species	https://www.speciesplus.net/species#/taxon_concepts/4985/legal
NameUsage_cites3.csv	5018	x7P	accepted	Graptemys flavimaculata	Cagle, 1954	species	https://www.speciesplus.net/species#/taxon_concepts/5018/legal
NameUsage_cites3.csv	5113	xJ6	accepted	Crotalus durissus	Linnaeus, 1758	species	https://www.speciesplus.net/species#/taxon_concepts/5113/legal
NameUsage_cites3.csv	5218	x8B	accepted	Cephalopterus ornatus	Geoffroy Saint-Hilaire, 1809	species	https://www.speciesplus.net/species#/taxon_concepts/5218/legal
NameUsage_cites3.csv	5251	x7R	accepted	Crax alberti	Fraser, 1852	species	https://www.speciesplus.net/species#/taxon_concepts/5251/legal
NameUsage_cites3.csv	5264	x7P	accepted	Graptemys ouachitensis	Cagle, 1953	species	https://www.speciesplus.net/species#/taxon_concepts/5264/legal
NameUsage_cites3.csv	5279	xHW	accepted	Pteroglossus castanotis	Gould, 1834	species	https://www.speciesplus.net/species#/taxon_concepts/5279/legal
NameUsage_cites3.csv	5310	xKF	accepted	Carduelis hornemanni	(Holböll, 1843)	species	https://www.speciesplus.net/species#/taxon_concepts/5310/legal
NameUsage_cites3.csv	5312	x8L	accepted	Marmota caudata	(Geoffroy, 1844)	species	https://www.speciesplus.net/species#/taxon_concepts/5312/legal
